State,Year,Candidate,Constituency,Party,Criminal_Case,Education,Total_Assets,Liabilities
Bihar,2020,Md. Safir Alam,BIHARSHARIF,Rashtriya Secular Majlis Party,1,Literate,5375985.0,Rs 0
Bihar,2020,Md. Saghir Alam,BARARI,Jan Adhikar Party (Loktantrik),0,Graduate,110000.0,Rs 0
Bihar,2020,Md. Samiullah Khan,KEOTI,Jan Adhikar Party (Loktantrik),1,10th Pass,13928841.0,"Rs 11,38,637"
Bihar,2020,Md. Samsad,BARAULI,Rashtriya Jan Jan Party,0,12th Pass,105000.0,Rs 0
Bihar,2020,Md. Sanovar,BIHPUR,IND,2,Literate,761300.0,Rs 0
Bihar,2020,Md. Shabbir,HARLAKHI,IND,1,10th Pass,14647500.0,"Rs 25,601"
Bihar,2020,Md. Shahzaduzzama,SAHEBPUR KAMAL,IND,9,Graduate Professional,2705000.0,Rs 0
Bihar,2020,Md. Shamim Akhtar,BALRAMPUR,Peoples Party of India (Democratic),0,12th Pass,135500.0,Rs 0
Bihar,2020,Md. Shamsad Alam,BARARI,NCP,0,12th Pass,4503502.0,"Rs 2,99,000"
Bihar,2020,Md. Sharfuddin,SHEOHAR,JD(U),2,10th Pass,51359716.0,"Rs 1,95,531"
Bihar,2020,Md. Tauseef Alam,BAHADURGANJ,INC,2,10th Pass,22949807.0,"Rs 40,60,263"
Bihar,2020,Md. Tausif,BARHARIA,IND,0,12th Pass,570000.0,Rs 0
Bihar,2020,Md. Zinnah,BALRAMPUR,IND,4,12th Pass,3817100.0,"Rs 2,50,000"
Bihar,2020,Meena Devi,ISLAMPUR,IND,0,10th Pass,10597046.0,Rs 0
Bihar,2020,Meghnath Paswan,RAGHOPUR ( VAISHALI ),IND,0,Literate,30684.0,Rs 0
Bihar,2020,Mehboob Alam,CHHATAPUR,IND,0,10th Pass,3329500.0,"Rs 3,50,000"
Bihar,2020,Mewa Lal Choudhary,TARAPUR,JD(U),1,Doctorate,123132093.0,"Rs 30,000"
Bihar,2020,Mihir Anand,PURNIA,Janata Party,0,Literate,4598883.0,"Rs 2,50,000"
Bihar,2020,Mihir Kumar Jha,MADHUBANI,IND,0,Graduate Professional,7208615.0,Rs 0
Bihar,2020,Mina Devi,TARAPUR,LJP,0,12th Pass,116454799.0,"Rs 36,00,000"
Bihar,2020,Mina Kumari,BABUBARHI,JD(U),1,Post Graduate,6986936.0,"Rs 17,50,000"
Bihar,2020,Minakshi Shweta,MANIHARI (ST),IND,0,Graduate,1102310.0,Rs 0
Bihar,2020,Minnatullah Rahmani,SUPAUL,INC,0,12th Pass,2779112.0,"Rs 3,57,814"
Bihar,2020,Minu Kumari,KADWA,IND,0,10th Pass,2198265.0,Rs 0
Bihar,2020,Mishri Lal Yadav,ALINAGAR,Vikassheel Insaan Party,4,Post Graduate,11866844.0,"Rs 27,36,000"
Bihar,2020,Mithilesh Chandra Jha,BENIPATTI,IND,0,Doctorate,3460000.0,Rs 0
Bihar,2020,Mithilesh Chandra Sahni,DARBHANGA,IND,0,Post Graduate,457816.0,Rs 0
Bihar,2020,Mithilesh Kumar,SITAMARHI,BJP,0,Graduate,112229569.0,Rs 0
Bihar,2020,Mithilesh Kumar,TARAIYA,IND,4,8th Pass,1819355.0,Rs 0
Bihar,2020,Mithilesh Kumar,LALGANJ,IND,0,12th Pass,4107834.0,Rs 0
Bihar,2020,Mithilesh Kumar Choudhary,BENIPUR,INC,0,Graduate,42510579.0,"Rs 13,35,377"
Bihar,2020,Mithilesh Kumar Gupta,GOPALGANJ,Jan Adhikar Party (Loktantrik),1,Post Graduate,32269600.0,Rs 0
Bihar,2020,Mithilesh Kumar Nishad,BELDAUR,LJP,3,Graduate,9903246.0,"Rs 10,50,000"
Bihar,2020,Mithilesh Kumar Roy,PATNA SAHIB,IND,0,Graduate,6653529.0,Rs 0
Bihar,2020,Mithilesh Kumar Sharma,GURUA,AIFB,0,Graduate,6993000.0,Rs 0
Bihar,2020,Mithilesh Kumar Singh,VAISHALI,IND,0,Graduate Professional,1950000.0,"Rs 3,50,000"
Bihar,2020,Mithilesh Paswan,BIHARSHARIF,IND,0,Graduate,8000.0,Rs 0
Bihar,2020,Mithilesh Rajvanshi,RAJAULI (SC),Rashtriya Lok Samta Party,0,10th Pass,1800000.0,Rs 0
Bihar,2020,Mithilesh Tiwari,BAIKUNTHPUR,BJP,1,Graduate,17461687.0,Rs 0
Bihar,2020,Mithlesh Kumar Das,PARBATTA,IND,0,Post Graduate,459920.0,Rs 0
Bihar,2020,Mithlesh Tiwary,NARKATIAGANJ,IND,1,10th Pass,9512900.0,Rs 0
Bihar,2020,Mithlesh Yadav,BENIPUR,IND,0,Literate,2492500.0,"Rs 1,00,000"
Bihar,2020,Mithu Kumar,PAROO,IND,0,10th Pass,2791000.0,Rs 0
Bihar,2020,Mohamad Mantjir Alam,SHEOHAR,Rashtriya Secular Majlis Party,0,12th Pass,70000.0,Rs 0
Bihar,2020,Mohammad,PARIHAR,Janta Dal Rashtravadi,0,Graduate,4230000.0,Rs 0
Bihar,2020,Mohammad Aftab,BAJPATTI,Bhartiya Sablog Party,0,Literate,200000.0,"Rs 34,000"
Bihar,2020,Mohammad Akbar Ali,NATHNAGAR,NCP,0,12th Pass,438934.0,Rs 0
Bihar,2020,Mohammad Anzar,BARURAJ,IND,0,Literate,24000.0,Rs 0
Bihar,2020,Mohammad Anzar Nayeemi,BAHADURGANJ,All India Majlis-E-Ittehadul Muslimeen,1,Graduate,46798365.0,"Rs 53,09,696"
Bihar,2020,Mohammad Arshad Hussain,MAHISHI,Bahujan Maha Party,0,Graduate,4850000.0,Rs 0
Bihar,2020,Mohammad Arshad Siddiqui,JALE,IND,0,Graduate Professional,46549.0,Rs 0
Bihar,2020,Mohammad Asgar Ali,CHAPRA,IND,0,Graduate,5602000.0,Rs 0
Bihar,2020,Mohammad Badiuzzaman,KALYANPUR,BSP,0,10th Pass,7606188.0,"Rs 39,24,433"
Bihar,2020,Mohammad Gulam Murtuza,KURHANI : BYE ELECTION ON 05-12-2022,All India Majlis-E-Ittehadul Muslimeen,1,Literate,3321183.0,Rs 0
Bihar,2020,Mohammad Israil Mansuri,KANTI,RJD,2,12th Pass,9589238.0,"Rs 20,87,842"
Bihar,2020,Mohammad Jamal,KANTI,JD(U),1,Graduate,177494684.0,"Rs 4,60,000"
Bihar,2020,Mohammad Kalamuddin Ansari Alies Kalam,KATIHAR,IND,0,5th Pass,8373901.0,"Rs 8,93,142"
Bihar,2020,Mohammad Mansoor Alam,BAHADURGANJ,Jan Adhikar Party (Loktantrik),0,Graduate,9254100.0,Rs 0
Bihar,2020,Mohammad Matin Ansari,CHHATAPUR,BSP,1,12th Pass,4991000.0,"Rs 1,00,000"
Bihar,2020,Mohammad Mithu Sah,SIWAN,IND,0,Literate,6413000.0,Rs 0
Bihar,2020,Mohammad Mojahid,DARBHANGA,SUCI(C),0,12th Pass,1500.0,Rs 0
Bihar,2020,Mohammad Musfik Ala,BAHADURGANJ,Bahujan Maha Party,0,8th Pass,41000.0,Rs 0
Bihar,2020,Mohammad Nehaluddin,RAFIGANJ,RJD,1,10th Pass,12855279.0,Rs 0
Bihar,2020,Mohammad Nesar Ahmad Razvi,MADHUBANI,IND,0,Others,1619000.0,Rs 0
Bihar,2020,Mohammad Rashid Azim,NARKATIAGANJ,NCP,0,Graduate Professional,27380734.0,"Rs 49,93,458"
Bihar,2020,Mohammad Salauddin,BAHADURPUR,BSP,0,8th Pass,2725000.0,Rs 0
Bihar,2020,Mohammad Shahid Alam,KOCHADHAMAN,RJD,2,Literate,22713272.0,"Rs 19,36,084"
Bihar,2020,Mohammad Shamsad Alam,JAMUI,Jan Adhikar Party (Loktantrik),0,Literate,5966305.0,"Rs 16,13,841"
Bihar,2020,Mohammad Taiyab,NARKATIA,IND,0,Graduate Professional,280000.0,Rs 0
Bihar,2020,Mohammad Yunus,HARLAKHI,Bahujan Mukti Party,0,Graduate,2507800.0,Rs 0
Bihar,2020,Mohammad` Mustafa,HATHUA,Bahujan Mukti Party,0,8th Pass,750000.0,Rs 0
Bihar,2020,Mohammed Iqbal,BELAGANJ,IND,0,Post Graduate,1070000.0,Rs 0
Bihar,2020,Mohammed Naushad Alam,BAISI,AIFB,0,Doctorate,680219.0,Rs 0
Bihar,2020,Mohammed Wamique,SHEOHAR,Jan Adhikar Party (Loktantrik),2,Post Graduate,37619734.0,"Rs 74,09,584"
Bihar,2020,Mohan Kumar,ARWAL,Janata Party,2,Graduate,355000.0,Rs 0
Bihar,2020,Mohan Kumar,AURAI,IND,1,Graduate Professional,9114260.0,"Rs 8,09,708"
Bihar,2020,Mohan Mahto,BAIKUNTHPUR,IND,0,10th Pass,16680000.0,Rs 0
Bihar,2020,Mohan Ram Rajak,RAJPUR (SC),Peoples Party of India (Democratic),0,Graduate,9820000.0,Rs 0
Bihar,2020,Mohan Singh,KISHANGANJ (KISHANGANJ),IND,0,12th Pass,215000.0,"Rs 2,00,000"
Bihar,2020,Mohd Kalam Khan,BARHARA,IND,0,12th Pass,162187.0,Rs 0
Bihar,2020,Mohd Mobinul Haque,JOKIHAT,NCP,0,Post Graduate,1316000.0,Rs 0
Bihar,2020,Mohd. Zama Khan,CHAINPUR,BSP,3,12th Pass,3004000.0,Rs 0
Bihar,2020,Mohmmad Faisal Ahmad,MUNGER,Jan Adhikar Party (Loktantrik),0,12th Pass,5711233.0,"Rs 9,34,618"
Bihar,2020,Mojahid Raja,KUCHAIKOTE,Bahujan Mukti Party,0,12th Pass,5085000.0,"Rs 5,00,000"
Bihar,2020,Monalisa,PAROO,The Plurals Party,0,Graduate,53613844.0,"Rs 75,00,000"
Bihar,2020,Moni Kumar,ALAULI (SC),Bahujan Mukti Party,0,12th Pass,171064.0,Rs 0
Bihar,2020,Mosadre Alam Kuraishi,BAJPATTI,Rashtriya Secular Majlis Party,0,Literate,1781566.0,Rs 0
Bihar,2020,Moti Lal Prasad,RIGA,BJP,4,12th Pass,11014010.0,"Rs 2,67,123"
Bihar,2020,Moti Lal Raut,RIGA,IND,0,Illiterate,304600.0,Rs 0
Bihar,2020,Mrinal Shekhar,AMARPUR,LJP,3,Doctorate,4915059.0,Rs 0
Bihar,2020,Mritunjay Kumar,JEHANABAD,Bhartiya Sablog Party,0,10th Pass,94327674.0,"Rs 3,01,40,512"
Bihar,2020,Mritunjay Kumar,BARBIGHA,Rashtriya Lok Samta Party,1,Graduate Professional,5416775.0,"Rs 15,00,000"
Bihar,2020,Mritunjay Kumar,SUPAUL,JD(S),0,Graduate,271514111.0,"Rs 6,00,00,000"
Bihar,2020,Mritunjay Pandey,DINARA,IND,0,10th Pass,2503100.0,"Rs 50,000"
Bihar,2020,Mrityunjay Kumar Singh,WAZIRGANJ,SHS,0,Graduate,479000.0,"Rs 7,00,000"
Bihar,2020,Mudrika Prasad Roy,TARAIYA,IND,3,Graduate,18096282.0,Rs 0
Bihar,2020,Muhammed Izhar Asfi,KOCHADHAMAN,All India Majlis-E-Ittehadul Muslimeen,2,10th Pass,26618562.0,"Rs 2,28,926"
Bihar,2020,Mujahid Alam,KOCHADHAMAN,JD(U),0,Graduate,16476152.0,"Rs 6,15,138"
Bihar,2020,Mukesh Dayal,MAKHDUMPUR (SC),IND,0,Post Graduate,427000.0,Rs 0
Bihar,2020,Mukesh Kumar,HARNAUT,IND,0,Graduate,41000.0,Rs 0
Bihar,2020,Mukesh Kumar Raj,MOHANIA (SC),IND,0,Graduate Professional,2701000.0,Rs 0
Bihar,2020,Mukesh Kumar Ranjan,MINAPUR,IND,0,10th Pass,26350000.0,Rs 0
Bihar,2020,Mukesh Kumar Raushan,MAHUA,RJD,4,Graduate Professional,95910596.0,"Rs 3,46,08,050"
Bihar,2020,Mukesh Kumar Sharma,KURHANI,Jan Adhikar Party (Loktantrik),1,12th Pass,11698762.0,"Rs 79,18,128"
Bihar,2020,Mukesh Kumar Sinha,GAYA TOWN,IND,0,Post Graduate,1436000.0,"Rs 50,000"
Bihar,2020,Mukesh Kumar Yadav,JHAJHA,IND,0,8th Pass,605780.0,Rs 0
Bihar,2020,Mukesh Kumar Yadav,SHERGHATI,LJP,5,Doctorate,10164000.0,"Rs 5,00,000"
Bihar,2020,Mukesh Kumar Yadav,BAJPATTI,RJD,2,Graduate,23406756.0,"Rs 1,63,323"
Bihar,2020,Mukesh Kumar Yadav,BAJPATTI,IND,0,Literate,35580.0,Rs 0
Bihar,2020,Mukesh Prasad,SHERGHATI,IND,0,Illiterate,450500.0,"Rs 1,00,000"
Bihar,2020,Mukesh Sahani,SIMRI BAKHTIARPUR,Vikassheel Insaan Party,5,8th Pass,121156446.0,"Rs 1,54,24,935"
Bihar,2020,Mukhtar Ansari,BHABUA,Peace Party,0,10th Pass,3495635.0,Rs 0
Bihar,2020,Muknd Kumar,BANKIPUR,IND,0,Post Graduate,52514000.0,Rs 0
Bihar,2020,Munendra Kumar,HILSA,IND,2,12th Pass,15065000.0,Rs 0
Bihar,2020,Muneshwar Choudhary,GARKHA (SC),Jan Adhikar Party (Loktantrik),1,Graduate Professional,19945042.0,"Rs 25,00,000"
Bihar,2020,Muneshwar Gupta,SASARAM,IND,1,8th Pass,351000.0,"Rs 1,86,000"
Bihar,2020,Muneshwar Tiwari,KALYANPUR,IND,0,10th Pass,8750000.0,Rs 0
Bihar,2020,Munna Kumar,MOTIHARI,The Plurals Party,0,Post Graduate,561344.0,Rs 0
Bihar,2020,Munna Kumar Keshari,ISLAMPUR,JD(S),3,12th Pass,3747941.0,"Rs 20,000"
Bihar,2020,Munna Mandal,MAHISHI,Rashtriya Samaj Paksha,0,8th Pass,875000.0,Rs 0
Bihar,2020,Munna Singh,CHANPATIA,IND,0,Literate,21285000.0,Rs 0
Bihar,2020,Munni Devi,SHAHPUR,BJP,1,Literate,23076634.0,"Rs 33,85,935"
Bihar,2020,Munni Singh,RIGA,BSP,0,Graduate,127505500.0,"Rs 2,25,00,000"
Bihar,2020,Murari Kumar Alias Murari Kumar Harsh,LAKHISARAI,IND,0,12th Pass,10600000.0,Rs 0
Bihar,2020,Murari Kumar Singh,SAMASTIPUR,IND,0,Others,392613.0,Rs 0
Bihar,2020,Murari Mohan Jha,KEOTI,BJP,0,Doctorate,51318924.0,"Rs 49,06,704"
Bihar,2020,Murari Paswan,KUSHESHWAR ASTHAN (SC),Jan Adhikar Party (Loktantrik),0,Graduate,6052000.0,Rs 0
Bihar,2020,Murari Prasad Gautam,CHENARI (SC),INC,1,Graduate,1766836.0,Rs 0
Bihar,2020,Murari Singh,SURYAGARHA,IND,2,12th Pass,233450000.0,"Rs 12,17,354"
Bihar,2020,Musafir Paswan,BOCHAHAN (SC),Vikassheel Insaan Party,5,10th Pass,77067393.0,Rs 0
Bihar,2020,Mustaque Ali,RAXAUL,IND,0,Literate,25559000.0,Rs 0
Bihar,2020,Muzaffer Imam,BARHARIA,IND,2,Graduate Professional,3118180.0,Rs 0
Bihar,2020,Nabin Kumar,ALAMNAGAR,RJD,0,10th Pass,69341273.0,"Rs 82,50,350"
Bihar,2020,Nagendra Chandra Mandal,MANIHARI (ST),SHS,0,10th Pass,1977300.0,Rs 0
Bihar,2020,Nagendra Chandrawansi,NOKHA,JD(U),0,12th Pass,10249821.0,"Rs 1,46,053"
Bihar,2020,Nagendra Kumar,BIKRAM,IND,0,Graduate,8549197.0,Rs 0
Bihar,2020,Nagendra Kumar Vikal,ROSERA (SC),INC,0,Post Graduate,16008000.0,Rs 0
Bihar,2020,Nagendra Mishra,BAJPATTI,IND,0,10th Pass,2368000.0,"Rs 5,90,000"
Bihar,2020,Nagendra Prasad,KUTUMBA (SC),IND,0,Graduate,1652500.0,Rs 0
Bihar,2020,Nagendra Prasad Yadav,BENIPATTI,BSP,1,12th Pass,6061000.0,"Rs 1,00,000"
Bihar,2020,Nagendra Ray,MARHAURA,IND,6,Post Graduate,14778000.0,"Rs 4,00,000"
Bihar,2020,Nagendra Singh,MOHIUDDINNAGAR,IND,0,Graduate,1484281.0,"Rs 3,41,000"
Bihar,2020,Nagendra Singh Tyagi,BELDAUR,Jan Adhikar Party (Loktantrik),5,Graduate,7112873.0,Rs 0
Bihar,2020,Nageshwar Prasad Singh,AURAI,IND,0,5th Pass,632984.0,Rs 0
Bihar,2020,Najir Ahmad Ansari,JALE,NCP,0,Illiterate,19941000.0,"Rs 12,00,000"
Bihar,2020,Nand Kishor Singh,AMNOUR,IND,1,Graduate,7247254.0,"Rs 12,92,567"
Bihar,2020,Nand Kishore Pandit,BELHAR,Janata Party,0,Graduate Professional,2352000.0,"Rs 3,47,772"
Bihar,2020,Nand Kishore Yadav,PATNA SAHIB,BJP,1,12th Pass,18422783.0,Rs 0
Bihar,2020,Nand Kumar Rai,BARURAJ,RJD,1,8th Pass,79690741.0,"Rs 30,05,018"
Bihar,2020,Nand Kumar Sah,BEGUSARAI,Bahujan Mukti Party,0,Graduate,375940.0,Rs 0
Bihar,2020,Nand Lal Paswan,NARPATGANJ,IND,0,Literate,1550000.0,Rs 0
Bihar,2020,Nandkishor Prasad,NAUTAN,Rashtriya Lok Samta Party,5,10th Pass,22415000.0,"Rs 20,00,000"
Bihar,2020,Nandlal Ravidas,SIKANDRA (SC),Rashtriya Lok Samta Party,1,Graduate,9454000.0,Rs 0
Bihar,2020,Nandlal Singh,JAMUI,IND,0,10th Pass,330000.0,Rs 0
Bihar,2020,Nandu Yadav,CHAKAI,Peoples Party of India (Democratic),2,10th Pass,449375.0,Rs 0
Bihar,2020,Nanhak Sah,PAROO,SUCI(C),0,12th Pass,12842553.0,"Rs 2,24,560"
Bihar,2020,Nanhak Singh,SHAHPUR,Bahujan Mukti Party,0,Literate,562000.0,Rs 0
Bihar,2020,Naqui Ahmad,MUZAFFARPUR,IND,0,10th Pass,747300.0,Rs 0
Bihar,2020,Narayan Prasad,NAUTAN,BJP,0,10th Pass,17608507.0,"Rs 7,10,201"
Bihar,2020,Narayan Prasad Yadav,BANIAPUR,IND,1,Graduate,2120000.0,Rs 0
Bihar,2020,Narendra Giri,MAHUA,IND,0,Graduate,1670000.0,Rs 0
Bihar,2020,Narendra Kumar Niraj,GOPALPUR,JD(U),3,Graduate,17389322.0,Rs 0
Bihar,2020,Narendra Kumar Pandey Alias Sunil Pandey,TARARI,IND,5,Doctorate,41394240.0,Rs 0
Bihar,2020,Narendra Kumar Singh Alias Bogosingh,MATIHANI,JD(U),13,12th Pass,77169030.0,"Rs 10,51,841"
Bihar,2020,Narendra Narayan Yadav,ALAMNAGAR,JD(U),1,Graduate,20183564.0,"Rs 84,303"
Bihar,2020,Narendra Pratap Mishra,EKMA,IND,3,12th Pass,4812271.0,"Rs 1,05,000"
Bihar,2020,Narendra Pratap Singh,JAGDISHPUR,IND,0,10th Pass,619000.0,Rs 0
Bihar,2020,Narendra Pratap Singh,BHABUA,IND,0,10th Pass,3682000.0,Rs 0
Bihar,2020,Naresh Das,SULTANGANJ,SUCI(C),0,Literate,40130.0,Rs 0
Bihar,2020,Naresh Das,PIRPAINTI (SC),Rashtriya Jansambhavna Party,0,10th Pass,1289000.0,Rs 0
Bihar,2020,Naresh Kumar Priyadarshi,BANKA,IND,0,Post Graduate,2703370.0,"Rs 10,79,670"
Bihar,2020,Naresh Kumar Singh,KHAJAULI,IND,0,Post Graduate,9987233.0,Rs 0
Bihar,2020,Naresh Mandal,ALAMNAGAR,Rashtriya Jan Jan Party,0,10th Pass,14871000.0,"Rs 10,26,524"
Bihar,2020,Naresh Manjhi,MASAURHI (SC),Bahujan Mukti Party,0,10th Pass,2220400.0,Rs 0
Bihar,2020,Naresh Prasad,GAYA TOWN,IND,0,12th Pass,8801195.0,Rs 0
Bihar,2020,Naresh Prasad Singh,ISLAMPUR,LJP,0,Graduate,29939621.0,"Rs 8,66,496"
Bihar,2020,Naresh Ravidas,NAWADA,IND,0,Graduate,144542.0,Rs 0
Bihar,2020,Narottam Srivastava,NATHNAGAR,IND,0,8th Pass,2524693.0,Rs 0
Bihar,2020,Nasiblal Sada,CHHATAPUR,IND,1,Literate,82500.0,Rs 0
Bihar,2020,Nathu Bhagat,RAGHOPUR ( VAISHALI ),IND,0,Literate,458600.0,Rs 0
Bihar,2020,Nathu Ravi,NARKATIAGANJ,IND,0,10th Pass,13340900.0,Rs 0
Bihar,2020,Nathuni Mahto,SHEOHAR,AIFB,0,Literate,2661000.0,Rs 111
Bihar,2020,Naushad Ahmad,NARKATIAGANJ,LJP,2,Graduate Professional,30786692.0,"Rs 14,03,732"
Bihar,2020,Naval Kishor Bishwas,BAISI,IND,3,8th Pass,1550000.0,"Rs 1,00,000"
Bihar,2020,Navin Kumar,SARAIRANJAN,The Plurals Party,0,Post Graduate,17536186.0,"Rs 2,10,000"
Bihar,2020,Navin Kumar,BIBHUTIPUR,IND,0,Post Graduate,7239000.0,"Rs 7,45,000"
Bihar,2020,Navin Kumar,MAHUA,IND,0,10th Pass,541000.0,Rs 0
Bihar,2020,Navin Kumar,PARBATTA,Jan Adhikar Party (Loktantrik),2,Others,5451000.0,Rs 0
Bihar,2020,Navin Kumar,BARBIGHA,NCP,2,Doctorate,77436802.0,"Rs 9,30,000"
Bihar,2020,Navin Kumar Mallah,THAKURGANJ,SHS,0,12th Pass,2036000.0,"Rs 2,00,000"
Bihar,2020,Nawal Kishor Kushwaha,BANIAPUR,BSP,1,Graduate,2135000.0,Rs 0
Bihar,2020,Nawal Paswan,UJIARPUR,IND,0,12th Pass,11360000.0,"Rs 2,00,000"
Bihar,2020,Nazim Ahmad,BAHADURGANJ,NCP,0,Graduate,540000.0,"Rs 2,00,000"
Bihar,2020,Naznim Khanam,NARKATIAGANJ,IND,0,12th Pass,8020810.0,Rs 0
Bihar,2020,Neelam Singh,LAURIYA,IND,0,Post Graduate,29353318.0,"Rs 28,00,000"
Bihar,2020,Neelkamal Prasad,RAJPUR (SC),IND,0,Graduate Professional,1110000.0,Rs 0
Bihar,2020,Neera Devi,KANTI,IND,2,10th Pass,7947248.0,"Rs 11,28,847"
Bihar,2020,Neeraj Kumar,BARARI,RJD,1,Graduate,7953301.0,"Rs 8,50,000"
Bihar,2020,Neeraj Kumar Singh,CHHATAPUR,BJP,3,12th Pass,140853117.0,"Rs 1,48,42,812"
Bihar,2020,Neeraj Kumar Sinha,PURNIA,IND,0,Graduate Professional,2438703.0,Rs 0
Bihar,2020,Neeraj Shukla,KARGAHAR,IND,1,Graduate,312689.0,Rs 0
Bihar,2020,Nematullah Khan,SIWAN,IND,0,Post Graduate,3190000.0,"Rs 6,00,000"
Bihar,2020,Nidhi Bhushan,BIHPUR,The Plurals Party,0,Graduate Professional,10884.0,Rs 0
Bihar,2020,Nikhil Anand,MANER,BJP,0,Doctorate,12330507.0,Rs 0
Bihar,2020,Nikhil Mandal,MADHEPURA,JD(U),0,Post Graduate,10004910.0,Rs 0
Bihar,2020,Nikil Kumar,GAYA TOWN,Jan Adhikar Party (Loktantrik),0,Graduate,4479000.0,"Rs 28,80,000"
Bihar,2020,Nikki Jha,SARAIRANJAN,IND,0,Graduate Professional,2564000.0,Rs 0
Bihar,2020,Nikunj Kumar Aryan,RAJPUR (SC),IND,0,12th Pass,1220000.0,Rs 0
Bihar,2020,Nilabh Kumar,KURHANI : BYE ELECTION ON 05-12-2022,Vikassheel Insaan Party,0,Graduate Professional,33139000.0,"Rs 4,70,317"
Bihar,2020,Nilam Devi,RUPAULI,IND,0,Literate,428000.0,Rs 0
Bihar,2020,Nilam Devi,SULTANGANJ,LJP,0,8th Pass,10009909.0,Rs 0
Bihar,2020,Nilam Devi,ALAULI (SC),IND,0,Literate,655000.0,Rs 0
Bihar,2020,Nilesh Kumar Rahul,BRAHAMPUR,IND,1,12th Pass,2700000.0,Rs 0
Bihar,2020,Nilesh Ranjan,VAISHALI,The Plurals Party,0,Graduate,457278.0,Rs 0
Bihar,2020,Niraj Kumar Jha,BENIPATTI,IND,3,Post Graduate,63871652.0,"Rs 94,51,503"
Bihar,2020,Niraj Pandey,CHAINPUR,IND,0,Literate,16450000.0,Rs 0
Bihar,2020,Niraj Ram,GARKHA (SC),IND,0,Literate,395000.0,Rs 0
Bihar,2020,Niraj Sharma,HILSA,JD(S),1,Literate,31810310.0,"Rs 95,000"
Bihar,2020,Niranjan Kumar Jha,KADWA,Janta Dal Rashtravadi,2,Graduate,4575688.0,Rs 0
Bihar,2020,Niranjan Kumar Mehta,BIHARIGANJ,JD(U),0,Graduate,25568893.0,Rs 0
Bihar,2020,Niranjan Kumar Ray,DINARA,IND,0,Literate,5641115.0,"Rs 90,000"
Bihar,2020,Niranjan Kumar Singh,BRAHAMPUR,IND,0,Post Graduate,6041000.0,Rs 0
Bihar,2020,Niranjan Prasad Gupta,CHHATAPUR,IND,0,Post Graduate,4082000.0,Rs 0
Bihar,2020,Niranjan Ram,MOHANIA (SC),BJP,2,Post Graduate,16096188.0,"Rs 37,00,000"
Bihar,2020,Niranjan Roy,GAIGHAT,RJD,5,Graduate,25530761.0,"Rs 75,69,120"
Bihar,2020,Nirbhaya Kumar Nirala,RAJPUR (SC),LJP,3,Graduate,12525800.0,Rs 0
Bihar,2020,Nirmal Kumar Singh,BUXAR,Rashtriya Lok Samta Party,1,Post Graduate,3913196.0,"Rs 8,93,000"
Bihar,2020,Nisha Singh,PRANPUR,BJP,0,Graduate,20175230.0,"Rs 27,45,303"
Bihar,2020,Nishant Gandhi,HAJIPUR,IND,3,Graduate,6542871.0,"Rs 3,50,000"
Bihar,2020,Nishant Kr Jha,NARPATGANJ,The Plurals Party,0,Graduate Professional,160000.0,Rs 0
Bihar,2020,Nitesh Kumar,BANKIPUR,Janta Dal Rashtravadi,2,Post Graduate,458000.0,Rs 0
Bihar,2020,Nitesh Kumar Sinha,SAMASTIPUR,IND,3,10th Pass,90000.0,Rs 0
Bihar,2020,Nitin Nabin,BANKIPUR,BJP,5,12th Pass,17477871.0,"Rs 24,167"
Bihar,2020,Nitish Mishra,JHANJHARPUR,BJP,0,Post Graduate,37750714.0,"Rs 62,40,249"
Bihar,2020,Nitu Kumari,HISUA,INC,7,Graduate,49610123.0,"Rs 3,18,142"
Bihar,2020,Nityanand Choudhary,PURNIA,IND,0,Others,31514955.0,"Rs 30,81,535"
Bihar,2020,Nityananda,GHOSI,IND,0,12th Pass,2257000.0,Rs 0
Bihar,2020,Nizam,KADWA,NCP,1,8th Pass,11142401.0,"Rs 22,97,718"
Bihar,2020,Nusarat Pravin,KADWA,Peoples Party of India (Democratic),0,Graduate,2964516.0,"Rs 6,36,500"
Bihar,2020,Nutan Devi,GORIAKOTHI,RJD,0,8th Pass,12026373.0,Rs 0
Bihar,2020,Nutan Devi,BENIPATTI,RPI(A),0,12th Pass,2186500.0,Rs 0
Bihar,2020,Nutan Paswan,MASAURHI (SC),JD(U),1,Post Graduate,48873000.0,"Rs 80,00,000"
Bihar,2020,Om Prakash Chaudhary,MOTIHARI,RJD,9,10th Pass,453700862.0,"Rs 7,90,000"
Bihar,2020,Om Prakash Gupta,NARKATIA,Janta Dal Rashtravadi,0,12th Pass,2143500.0,Rs 0
Bihar,2020,Om Prakash Jaiswal,CHANPATIA,IND,0,Literate,2885000.0,Rs 0
Bihar,2020,Om Prakash Paswan,BODH GAYA (SC),IND,0,12th Pass,1403000.0,Rs 0
Bihar,2020,Om Prakash Prasad,MANJHI,Rashtriya Lok Samta Party,3,Graduate,4251000.0,Rs 0
Bihar,2020,Om Prakash Rajak,TARAPUR,IND,0,Graduate,578725.0,Rs 0
Bihar,2020,Om Prakash Roy,PIPRA,NCP,0,12th Pass,3360000.0,Rs 0
Bihar,2020,Om Prakash Sharma,MAHARAJGANJ,IND,0,Post Graduate,14387637.0,"Rs 35,55,000"
Bihar,2020,Om Prakash Singh,DEHRI,IND,0,Graduate,897549.0,Rs 0
